Kind,Name,CountClassCoupled,CountLineCode,Cyclomatic,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic
Public Method,"org.apache.tools.ant.taskdefs.ConditionTest.testShortcut",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ConditionTest.testUnset",,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.Copy",14,304,,3,89,69
Public Constructor,"org.apache.tools.ant.taskdefs.Copy.Copy",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Copy.addFileset",,3,1,,,1
Protected Method,"org.apache.tools.ant.taskdefs.Copy.buildMap",,22,5,,,5
Public Method,"org.apache.tools.ant.taskdefs.Copy.createFilterChain",,5,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Copy.createFilterSet",,5,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Copy.createMapper",,8,2,,,2
Protected Method,"org.apache.tools.ant.taskdefs.Copy.doFileOperations",,63,15,,,15
Public Method,"org.apache.tools.ant.taskdefs.Copy.execute",,60,10,,,10
Public Method,"org.apache.tools.ant.taskdefs.Copy.getEncoding",,3,1,,,1
Protected Method,"org.apache.tools.ant.taskdefs.Copy.getFileUtils",,3,1,,,1
Protected Method,"org.apache.tools.ant.taskdefs.Copy.getFilterChains",,3,1,,,1
Protected Method,"org.apache.tools.ant.taskdefs.Copy.getFilterSets",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Copy.getPreserveLastModified",,3,1,,,1
Protected Method,"org.apache.tools.ant.taskdefs.Copy.scan",,15,4,,,4
Public Method,"org.apache.tools.ant.taskdefs.Copy.setEncoding",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Copy.setFailOnError",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Copy.setFile",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Copy.setFiltering",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Copy.setFlatten",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Copy.setIncludeEmptyDirs",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Copy.setOverwrite",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Copy.setPreserveLastModified",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Copy.setPreserveLastModified",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Copy.setTodir",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Copy.setTofile",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Copy.setVerbose",,7,2,,,2
Protected Method,"org.apache.tools.ant.taskdefs.Copy.validateAttributes",,44,11,,,11
Public Class,"org.apache.tools.ant.taskdefs.CopyTest",2,71,,3,0,15
Public Constructor,"org.apache.tools.ant.taskdefs.CopyTest.CopyTest",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.CopyTest.setUp",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.CopyTest.tearDown",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.CopyTest.test1",,7,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.CopyTest.test2",,7,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.CopyTest.test3",,24,5,,,5
Public Method,"org.apache.tools.ant.taskdefs.CopyTest.testFilterChain",,8,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.CopyTest.testFilterSet",,8,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.CopyTest.testSingleFileFileset",,6,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.Copydir",4,64,,4,76,14
Public Method,"org.apache.tools.ant.taskdefs.Copydir.execute",,39,8,,,8
Constructor,"org.apache.tools.ant.taskdefs.Copydir.filecopyList.clear",,1,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Copydir.setDest",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Copydir.setFiltering",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Copydir.setFlatten",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Copydir.setForceoverwrite",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Copydir.setSrc",,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.CopydirTest",0,33,,3,0,10
Public Constructor,"org.apache.tools.ant.taskdefs.CopydirTest.CopydirTest",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.CopydirTest.setUp",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.CopydirTest.tearDown",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.CopydirTest.test1",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.CopydirTest.test2",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.CopydirTest.test3",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.CopydirTest.test4",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.CopydirTest.test5",,7,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.CopydirTest.test6",,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.Copyfile",2,46,,3,60,11
Public Method,"org.apache.tools.ant.taskdefs.Copyfile.execute",,28,7,,,7
Public Method,"org.apache.tools.ant.taskdefs.Copyfile.setDest",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Copyfile.setFiltering",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Copyfile.setForceoverwrite",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Copyfile.setSrc",,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.CopyfileTest",0,35,,3,0,10
Public Constructor,"org.apache.tools.ant.taskdefs.CopyfileTest.CopyfileTest",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.CopyfileTest.setUp",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.CopyfileTest.tearDown",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.CopyfileTest.test1",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.CopyfileTest.test2",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.CopyfileTest.test3",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.CopyfileTest.test4",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.CopyfileTest.test5",,9,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.CopyfileTest.test6",,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.Cvs",0,4,,4,0,1
Public Constructor,"org.apache.tools.ant.taskdefs.Cvs.Cvs",,2,1,,,1
Public Abstract Class,"org.apache.tools.ant.taskdefs.Definer",5,160,,3,83,38
Private Method,"org.apache.tools.ant.taskdefs.Definer.addDefinition",,16,3,,,3
Protected Abstract Method,"org.apache.tools.ant.taskdefs.Definer.addDefinition",,1,0,,,0
Public Method,"org.apache.tools.ant.taskdefs.Definer.createClasspath",,6,2,,,2
Private Method,"org.apache.tools.ant.taskdefs.Definer.createLoader",,29,9,,,9
Public Method,"org.apache.tools.ant.taskdefs.Definer.execute",,63,14,,,14
Public Method,"org.apache.tools.ant.taskdefs.Definer.getClassname",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Definer.setClassname",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Definer.setClasspath",,7,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.Definer.setClasspathRef",,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Definer.setFile",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Definer.setLoaderRef",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Definer.setName",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Definer.setResource",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Definer.setReverseLoader",,5,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.Delete",21,303,,4,82,79
Public Method,"org.apache.tools.ant.taskdefs.Delete.addAnd",,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Delete.addContains",,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Delete.addCustom",,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Delete.addDate",,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Delete.addDepend",,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Delete.addDepth",,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Delete.addFilename",,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Delete.addFileset",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Delete.addMajority",,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Delete.addNone",,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Delete.addNot",,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Delete.addOr",,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Delete.addPresent",,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Delete.addSelector",,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Delete.addSize",,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Delete.createExclude",,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Delete.createExcludesFile",,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Delete.createInclude",,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Delete.createIncludesFile",,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Delete.createPatternSet",,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Delete.execute",,78,20,,,20
Protected Method,"org.apache.tools.ant.taskdefs.Delete.removeDir",,36,10,,,10
Protected Method,"org.apache.tools.ant.taskdefs.Delete.removeFiles",,47,14,,,14
Public Method,"org.apache.tools.ant.taskdefs.Delete.setCaseSensitive",,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Delete.setDefaultexcludes",,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Delete.setDir",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Delete.setExcludes",,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Delete.setExcludesfile",,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Delete.setFailOnError",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Delete.setFile",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Delete.setFollowSymlinks",,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Delete.setIncludeEmptyDirs",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Delete.setIncludes",,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Delete.setIncludesfile",,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Delete.setQuiet",,6,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.Delete.setVerbose",,7,2,,,2
Public Class,"org.apache.tools.ant.taskdefs.DeleteTest",0,20,,3,0,6
Public Constructor,"org.apache.tools.ant.taskdefs.DeleteTest.DeleteTest",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.DeleteTest.setUp",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.DeleteTest.tearDown",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.DeleteTest.test1",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.DeleteTest.test2",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.DeleteTest.test4",,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.Deltree",1,49,,3,33,12
Public Method,"org.apache.tools.ant.taskdefs.Deltree.execute",,24,6,,,6
Private Method,"org.apache.tools.ant.taskdefs.Deltree.removeDir",,19,5,,,5
Public Method,"org.apache.tools.ant.taskdefs.Deltree.setDir",,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.DeltreeTest",0,14,,3,0,4
Public Constructor,"org.apache.tools.ant.taskdefs.DeltreeTest.DeltreeTest",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.DeltreeTest.setUp",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.DeltreeTest.test1",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.DeltreeTest.test2",,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.DemuxOutputTask",1,35,,3,33,7
Public Method,"org.apache.tools.ant.taskdefs.DemuxOutputTask.execute",,13,3,,,3
Protected Method,"org.apache.tools.ant.taskdefs.DemuxOutputTask.handleErrorOutput",,8,2,,,2
Protected Method,"org.apache.tools.ant.taskdefs.DemuxOutputTask.handleOutput",,8,2,,,2
Public Class,"org.apache.tools.ant.taskdefs.DependSet",7,143,,4,66,33
Public Constructor,"org.apache.tools.ant.taskdefs.DependSet.DependSet",,2,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.DependSet.addSrcfilelist",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.DependSet.addSrcfileset",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.DependSet.addTargetfilelist",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.DependSet.addTargetfileset",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.DependSet.execute",,123,28,,,28
Public Class,"org.apache.tools.ant.taskdefs.DependSetTest",0,30,,3,0,9
Public Constructor,"org.apache.tools.ant.taskdefs.DependSetTest.DependSetTest",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.DependSetTest.setUp",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.DependSetTest.tearDown",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.DependSetTest.test1",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.DependSetTest.test2",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.DependSetTest.test3",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.DependSetTest.test4",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.DependSetTest.test5",,7,2,,,2
Public Class,"org.apache.tools.ant.taskdefs.Dirname",2,21,,3,33,5
Public Method,"org.apache.tools.ant.taskdefs.Dirname.execute",,11,3,,,3
Public Method,"org.apache.tools.ant.taskdefs.Dirname.setFile",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Dirname.setProperty",,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.DirnameTest",1,34,,3,0,9
Public Constructor,"org.apache.tools.ant.taskdefs.DirnameTest.DirnameTest",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.DirnameTest.setUp",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.DirnameTest.test1",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.DirnameTest.test2",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.DirnameTest.test3",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.DirnameTest.test4",,9,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.DirnameTest.test5",,8,2,,,2
Public Class,"org.apache.tools.ant.taskdefs.DynamicTask",2,18,,3,0,3
Public Class,"org.apache.tools.ant.taskdefs.DynamicTask.Sub",2,8,,1,0,2
Public Method,"org.apache.tools.ant.taskdefs.DynamicTask.Sub.createDynamicElement",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.DynamicTask.Sub.setDynamicAttribute",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.DynamicTask.createDynamicElement",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.DynamicTask.execute",,2,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.DynamicTask.setDynamicAttribute",,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.DynamicTest",1,15,,3,0,3
Public Constructor,"org.apache.tools.ant.taskdefs.DynamicTest.DynamicTest",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.DynamicTest.setUp",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.DynamicTest.testSimple",,7,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.Ear",4,58,,6,64,11
Public Constructor,"org.apache.tools.ant.taskdefs.Ear.Ear",,5,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Ear.addArchives",,4,1,,,1
Protected Method,"org.apache.tools.ant.taskdefs.Ear.cleanUp",,4,1,,,1
Protected Method,"org.apache.tools.ant.taskdefs.Ear.initZipOutputStream",,7,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.Ear.setAppxml",,12,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.Ear.setEarfile",,3,1,,,1
Protected Method,"org.apache.tools.ant.taskdefs.Ear.zipFile",,19,3,,,3
Public Class,"org.apache.tools.ant.taskdefs.Echo",4,57,,3,62,14
Public Static Class,"org.apache.tools.ant.taskdefs.Echo.EchoLevel",0,6,,2,0,1
Public Method,"org.apache.tools.ant.taskdefs.Echo.EchoLevel.getValues",,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Echo.addText",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Echo.execute",,19,5,,,5
Public Method,"org.apache.tools.ant.taskdefs.Echo.setAppend",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Echo.setFile",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Echo.setLevel",,14,5,,,5
Public Method,"org.apache.tools.ant.taskdefs.Echo.setMessage",,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.EchoTest",0,23,,3,0,5
Public Constructor,"org.apache.tools.ant.taskdefs.EchoTest.EchoTest",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.EchoTest.setUp",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.EchoTest.test1",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.EchoTest.test2",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.EchoTest.test3",,9,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.Exec",3,145,,3,81,24
Public Constructor,"org.apache.tools.ant.taskdefs.Exec.Exec",,7,1,,,1
Class,"org.apache.tools.ant.taskdefs.Exec.StreamPumper",1,34,,2,40,8
Public Constructor,"org.apache.tools.ant.taskdefs.Exec.StreamPumper.StreamPumper",,5,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Exec.StreamPumper.pumpStream",,11,3,,,3
Public Method,"org.apache.tools.ant.taskdefs.Exec.StreamPumper.run",,11,4,,,4
Public Method,"org.apache.tools.ant.taskdefs.Exec.execute",,3,1,,,1
Protected Method,"org.apache.tools.ant.taskdefs.Exec.logFlush",,5,2,,,2
Protected Method,"org.apache.tools.ant.taskdefs.Exec.outputLog",,7,2,,,2
Protected Method,"org.apache.tools.ant.taskdefs.Exec.run",,65,13,,,13
Public Method,"org.apache.tools.ant.taskdefs.Exec.setCommand",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Exec.setDir",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Exec.setFailonerror",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Exec.setOs",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Exec.setOutput",,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.ExecTask",12,215,,3,90,52
Public Method,"org.apache.tools.ant.taskdefs.ExecTask.addEnv",,3,1,,,1
Protected Method,"org.apache.tools.ant.taskdefs.ExecTask.checkConfiguration",,13,4,,,4
Public Method,"org.apache.tools.ant.taskdefs.ExecTask.createArg",,3,1,,,1
Protected Method,"org.apache.tools.ant.taskdefs.ExecTask.createHandler",,22,5,,,5
Protected Method,"org.apache.tools.ant.taskdefs.ExecTask.createWatchdog",,6,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.ExecTask.execute",,11,2,,,2
Protected Method,"org.apache.tools.ant.taskdefs.ExecTask.isValidOs",,11,2,,,2
Protected Method,"org.apache.tools.ant.taskdefs.ExecTask.logFlush",,10,4,,,4
Protected Method,"org.apache.tools.ant.taskdefs.ExecTask.maybeSetResultPropertyValue",,6,2,,,2
Protected Method,"org.apache.tools.ant.taskdefs.ExecTask.prepareExec",,19,4,,,4
Protected Method,"org.apache.tools.ant.taskdefs.ExecTask.runExec",,16,3,,,3
Protected Method,"org.apache.tools.ant.taskdefs.ExecTask.runExecute",,29,7,,,7
Public Method,"org.apache.tools.ant.taskdefs.ExecTask.setAppend",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ExecTask.setCommand",,6,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ExecTask.setDir",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ExecTask.setExecutable",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ExecTask.setFailIfExecutionFails",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ExecTask.setFailonerror",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ExecTask.setNewenvironment",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ExecTask.setOs",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ExecTask.setOutput",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ExecTask.setOutputproperty",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ExecTask.setResultProperty",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ExecTask.setTimeout",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ExecTask.setTimeout",,7,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.ExecTask.setVMLauncher",,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.Execute",19,475,,1,92,52
Private Static Class,"org.apache.tools.ant.taskdefs.Execute.CommandLauncher",2,19,,1,0,4
Public Method,"org.apache.tools.ant.taskdefs.Execute.CommandLauncher.exec",,9,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.Execute.CommandLauncher.exec",,8,2,,,2
Private Static Class,"org.apache.tools.ant.taskdefs.Execute.CommandLauncherProxy",1,10,,2,0,2
Constructor,"org.apache.tools.ant.taskdefs.Execute.CommandLauncherProxy.CommandLauncherProxy",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Execute.CommandLauncherProxy.exec",,4,1,,,1
Public Constructor,"org.apache.tools.ant.taskdefs.Execute.Execute",,5,1,,,1
Public Constructor,"org.apache.tools.ant.taskdefs.Execute.Execute",,3,1,,,1
Public Constructor,"org.apache.tools.ant.taskdefs.Execute.Execute",,3,1,,,1
Private Static Class,"org.apache.tools.ant.taskdefs.Execute.Java11CommandLauncher",2,15,,2,0,3
Public Method,"org.apache.tools.ant.taskdefs.Execute.Java11CommandLauncher.exec",,13,3,,,3
Private Static Class,"org.apache.tools.ant.taskdefs.Execute.Java13CommandLauncher",3,32,,2,0,7
Public Constructor,"org.apache.tools.ant.taskdefs.Execute.Java13CommandLauncher.Java13CommandLauncher",,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Execute.Java13CommandLauncher.exec",,25,6,,,6
Private Static Class,"org.apache.tools.ant.taskdefs.Execute.MacCommandLauncher",2,17,,3,0,3
Constructor,"org.apache.tools.ant.taskdefs.Execute.MacCommandLauncher.MacCommandLauncher",,3,1,,,1
