Kind,Name,CountClassCoupled,CountClassDerived,CountDeclMethodAll,CountLine,Cyclomatic,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,CountLineCode
File,"DefaultPluginSwitch.java",,,,13,,,,1,7
File,"DefaultRegisteredInvocations.java",,,,66,,,,7,46
File,"DefaultRegisteredInvocationsTest.java",,,,37,,,,2,24
File,"DefaultStackTraceCleaner.java",,,,42,,,,7,28
File,"DefaultStackTraceCleanerProvider.java",,,,18,,,,1,8
File,"DefaultStubbingLookupListener.java",,,,80,,,,10,50
File,"DefaultTestFinishedEvent.java",,,,27,,,,3,19
Function,"Deferred",,,,1,2,,,17,1
Unnamed Function,"Deferred.(unnamed_function_22)",,,,1,1,,,1,1
Unnamed Function,"Deferred.(unnamed_function_23)",,,,1,1,,,1,1
Function,"Deferred.h.always",,,,1,1,,,1,1
Function,"Deferred.h.pipe",,,,1,1,,,7,1
Unnamed Function,"Deferred.h.pipe.(unnamed_function_19)",,,,1,1,,,6,1
Unnamed Function,"Deferred.h.pipe.(unnamed_function_19).(unnamed_function_20)",,,,1,2,,,5,1
Unnamed Function,"Deferred.h.pipe.(unnamed_function_19).(unnamed_function_20).(unnamed_function_21)",,,,1,3,,,3,1
Function,"Deferred.h.promise",,,,1,3,,,3,1
Function,"Deferred.h.state",,,,1,1,,,1,1
Function,"Deferred.h.then",,,,1,1,,,1,1
File,"DelegatingMethod.java",,,,72,,,,12,50
File,"DelegatingMethodTest.java",,,,61,,,,6,43
File,"DeprecatedAnnotationEngineApiTest.java",,,,72,,,,4,48
File,"DeprecatedInstantiatorProviderTest.java",,,,47,,,,4,36
File,"DescribedInvocation.java",,,,26,,,,0,5
File,"Description.java",,,,51,,,,4,24
File,"DescriptionTest.java",,,,56,,,,3,38
File,"DescriptiveMessagesOnMisuseTest.java",,,,103,,,,9,55
File,"DescriptiveMessagesOnVerificationInOrderErrorsTest.java",,,,197,,,,15,167
File,"DescriptiveMessagesWhenTimesXVerificationFailsTest.java",,,,62,,,,4,48
File,"DescriptiveMessagesWhenVerificationFailsTest.java",,,,430,,,,48,363
File,"DetachedThreadLocal.java",,,,138,,,,22,75
File,"DetectingFinalMethodsTest.java",,,,46,,,,5,35
File,"DetectingMisusedMatchersTest.java",,,,96,,,,11,76
File,"DiamondInheritanceIsConfusingMockitoTest.java",,,,49,,,,4,29
File,"Discrepancy.java",,,,32,,,,5,21
File,"DoAnswerStyleStubbing.java",,,,43,,,,5,27
File,"DoesNothing.java",,,,38,,,,5,24
File,"DoesNothingTest.java",,,,62,,,,5,44
File,"DummyClassForTests.java",,,,9,,,,0,3
File,"DummyParentClassForTests.java",,,,11,,,,0,5
File,"DummyVerificationMode.java",,,,17,,,,2,10
File,"EnabledMockingInterfaceCloneMethodTest.java",,,,24,,,,1,13
File,"EndsWith.java",,,,27,,,,3,15
File,"Equality.java",,,,43,,,,10,31
File,"EqualityTest.java",,,,40,,,,2,30
File,"Equals.java",,,,58,,,,10,40
File,"EqualsBuilder.java",,,,794,,,,101,352
File,"EqualsBuilderTest.java",,,,996,,,,110,824
File,"EqualsTest.java",,,,107,,,,12,70
File,"EqualsWithDelta.java",,,,39,,,,5,25
File,"EqualsWithDeltaTest.java",,,,44,,,,5,32
File,"ExactNumberOfTimesVerificationTest.java",,,,129,,,,15,100
File,"ExampleTest.java",,,,94,,,,5,64
File,"ExceptionFactory.java",,,,52,,,,7,30
File,"ExceptionFactoryTest.java",,,,58,,,,4,37
File,"ExceptionIncludingMockitoWarnings.java",,,,13,,,,1,7
File,"ExplicitFrameworkValidationTest.java",,,,54,,,,6,42
File,"FailureDetector.java",,,,26,,,,2,14
File,"FieldAnnotationProcessor.java",,,,15,,,,0,6
File,"FieldCopier.java",,,,15,,,,1,8
File,"FieldInitializationReport.java",,,,58,,,,6,23
File,"FieldInitializer.java",,,,303,,,,40,184
File,"FieldInitializerTest.java",,,,207,,,,23,153
File,"FieldReader.java",,,,34,,,,4,23
File,"FieldReaderTest.java",,,,36,,,,2,22
File,"FieldSetter.java",,,,26,,,,4,18
File,"Fields.java",,,,144,,,,21,89
File,"FieldsTest.java",,,,80,,,,6,58
File,"FillInStackTraceScenariosTest.java",,,,63,,,,6,37
File,"Filters.java",,,,24,,,,3,17
File,"FinalClassMockingTest.java",,,,22,,,,1,12
File,"FinalHashCodeAndEqualsRaiseNPEInInitMocksTest.java",,,,33,,,,2,22
File,"Find.java",,,,28,,,,3,16
File,"FindingRedundantInvocationsInOrderTest.java",,,,123,,,,11,86
File,"FindingsListener.java",,,,16,,,,0,8
File,"Foo.java",,,,10,,,,0,5
File,"FormattedText.java",,,,22,,,,2,10
File,"ForwardsInvocations.java",,,,65,,,,8,41
File,"ForwardsInvocationsTest.java",,,,36,,,,3,25
File,"FriendlyReminderException.java",,,,17,,,,1,8
File,"GenericArrayReturnTypeTest.java",,,,40,,,,3,24
File,"GenericMaster.java",,,,33,,,,4,18
File,"GenericMasterTest.java",,,,60,,,,8,41
File,"GenericMatchersTest.java",,,,37,,,,1,23
File,"GenericMetadataSupport.java",,,,656,,,,89,355
File,"GenericMetadataSupportTest.java",,,,222,,,,23,173
File,"GenericTypeExtractor.java",,,,88,,,,11,42
File,"GenericTypeExtractorTest.java",,,,68,,,,1,50
File,"GenericsMockitoAnnotationsTest.java",,,,40,,,,3,25
File,"GlobalConfiguration.java",,,,73,,,,12,50
File,"GlobalConfigurationTest.java",,,,55,,,,5,44
File,"GloballyConfiguredAnswer.java",,,,26,,,,1,12
File,"GreaterOrEqual.java",,,,25,,,,3,15
File,"GreaterThan.java",,,,25,,,,3,15
File,"HamcrestArgumentMatcher.java",,,,32,,,,4,20
File,"HamcrestMatchersTest.java",,,,121,,,,15,98
File,"HasPrimitiveMethods.java",,,,17,,,,0,12
File,"HashCodeAndEqualsMockWrapper.java",,,,67,,,,10,33
File,"HashCodeAndEqualsSafeSet.java",,,,158,,,,31,110
File,"HashCodeAndEqualsSafeSetTest.java",,,,189,,,,20,142
File,"IMethods.java",,,,238,,,,0,119
File,"IMockitoConfiguration.java",,,,81,,,,0,9
File,"IOOBExceptionShouldNotBeThrownWhenNotCodingFluentlyTest.java",,,,40,,,,2,27
File,"IOUtil.java",,,,75,,,,10,47
File,"IOUtilTest.java",,,,37,,,,2,25
File,"IdentitySet.java",,,,26,,,,4,17
File,"IdentitySetTest.java",,,,48,,,,3,27
File,"ImplementationOfGenericAbstractMethodNotInvokedOnSpyTest.java",,,,34,,,,3,23
File,"InOrder.java",,,,90,,,,0,7
File,"InOrderContext.java",,,,15,,,,0,6
File,"InOrderContextImpl.java",,,,22,,,,2,13
File,"InOrderImpl.java",,,,69,,,,10,49
File,"InOrderImplTest.java",,,,36,,,,1,22
File,"InOrderWrapper.java",,,,37,,,,3,26
File,"Incubating.java",,,,30,,,,0,8
File,"IndependentAnnotationEngine.java",,,,83,,,,13,61
File,"InheritedGenericsPolimorphicCallTest.java",,,,76,,,,4,52
File,"InjectMocks.java",,,,165,,,,0,11
File,"InjectMocksScanner.java",,,,69,,,,8,37
File,"InjectMocksShouldTryPropertySettersFirstBeforeFieldAccessTest.java",,,,48,,,,3,31
File,"InjectingAnnotationEngine.java",,,,94,,,,8,46
File,"InjectionBase.java",,,,16,,,,1,6
File,"InjectionByTypeShouldFirstLookForExactTypeThenAncestorTest.java",,,,70,,,,4,50
File,"InjectionOfInlinedMockDeclarationTest.java",,,,67,,,,5,48
File,"InlineByteBuddyMockMaker.java",,,,302,,,,22,221
File,"InlineByteBuddyMockMakerTest.java",,,,114,,,,12,95
File,"InlineBytecodeGenerator.java",,,,284,,,,32,231
File,"InstanceField.java",,,,140,,,,16,61
File,"InstanceOf.java",,,,50,,,,6,31
File,"InstanceOfTest.java",,,,68,,,,4,52
File,"InstantiationException.java",,,,22,,,,1,8
File,"InstantiationException.java",,,,22,,,,1,7
File,"Instantiator.java",,,,22,,,,0,4
File,"Instantiator.java",,,,22,,,,0,5
File,"InstantiatorProvider.java",,,,71,,,,0,8
File,"InstantiatorProvider2.java",,,,58,,,,0,6
File,"InstantiatorProvider2Adapter.java",,,,34,,,,4,23
File,"InstantiatorProviderAdapter.java",,,,36,,,,4,25
File,"InstantiatorProviderTest.java",,,,36,,,,2,22
File,"InterceptedInvocation.java",,,,164,,,,24,128
File,"InterfaceOverrideTest.java",,,,26,,,,1,15
File,"InternalMockHandler.java",,,,20,,,,0,4
File,"InternalRunner.java",,,,21,,,,0,8
File,"InvalidStateDetectionTest.java",,,,245,,,,21,175
File,"InvalidTargetMockitoJUnitRuleTest.java",,,,42,,,,2,28
File,"InvalidUsageTest.java",,,,119,,,,14,90
File,"InvalidUseOfMatchersException.java",,,,21,,,,2,11
File,"InvalidUseOfMatchersTest.java",,,,132,,,,13,106
File,"Invocation.java",,,,90,,,,0,15
File,"InvocationBuilder.java",,,,136,,,,21,101
File,"InvocationComparator.java",,,,18,,,,1,8
File,"InvocationContainer.java",,,,21,,,,0,6
File,"InvocationContainerImpl.java",,,,169,,,,28,124
File,"InvocationContainerImplStubbingTest.java",,,,107,,,,10,82
File,"InvocationContainerImplTest.java",,,,114,,,,13,84
File,"InvocationFactory.java",,,,77,,,,0,17
File,"InvocationFactoryTest.java",,,,81,,,,8,64
File,"InvocationInfo.java",,,,74,,,,13,52
File,"InvocationInfoTest.java",,,,116,,,,14,87
File,"InvocationListener.java",,,,28,,,,0,5
File,"InvocationListenerCallbackTest.java",,,,150,,,,11,100
File,"InvocationMarker.java",,,,35,,,,6,23
File,"InvocationMarkerTest.java",,,,68,,,,4,41
File,"InvocationMatcher.java",,,,154,,,,23,117
File,"InvocationMatcherTest.java",,,,187,,,,14,131
File,"InvocationNotifierHandler.java",,,,73,,,,11,50
File,"InvocationNotifierHandlerTest.java",,,,133,,,,8,96
File,"InvocationOnMock.java",,,,62,,,,0,10
File,"InvocationsFinder.java",,,,198,,,,38,138
File,"InvocationsFinderTest.java",,,,199,,,,16,139
File,"InvocationsPrinter.java",,,,58,,,,8,43
File,"InvocationsPrinterTest.java",,,,84,,,,7,63
File,"Issue353InjectionMightNotHappenInCertainConfigurationTest.java",,,,39,,,,1,26
File,"Iterables.java",,,,42,,,,4,21
File,"JLS_15_12_2_5Test.java",,,,244,,,,15,126
File,"JUnit45RunnerTest.java",,,,53,,,,4,37
File,"JUnitFailureHacker.java",,,,77,,,,12,62
File,"JUnitFailureHackerTest.java",,,,81,,,,5,47
File,"JUnitResultAssert.java",,,,139,,,,22,91
File,"JUnitRule.java",,,,74,,,,9,54
File,"JUnitRuleTest.java",,,,53,,,,4,37
File,"JavaEightUtil.java",,,,144,,,,15,57
File,"JunitJupiterTest.java",,,,116,,,,12,87
File,"LenientCopyTool.java",,,,49,,,,8,35
File,"LenientCopyToolTest.java",,,,185,,,,9,117
File,"LenientJUnitRuleTest.java",,,,43,,,,4,31
File,"LenientStubber.java",,,,27,,,,0,9
File,"LessOrEqual.java",,,,25,,,,3,15
File,"LessThan.java",,,,25,,,,3,15
File,"ListUtil.java",,,,44,,,,5,27
File,"ListUtilTest.java",,,,39,,,,3,27
File,"ListenersLostOnResetMockTest.java",,,,29,,,,1,16
File,"LoadsOfMocksTest.java",,,,40,,,,2,27
File,"Localized.java",,,,27,,,,3,16
File,"LocalizedMatcher.java",,,,29,,,,3,19
File,"Location.java",,,,17,,,,0,4
File,"LocationImpl.java",,,,46,,,,6,31
File,"LocationImplTest.java",,,,40,,,,3,25
File,"LoggingListener.java",,,,89,,,,13,63
File,"LoggingListenerTest.java",,,,129,,,,7,86
File,"MatchableInvocation.java",,,,74,,,,0,11
File,"MatcherApplicationStrategy.java",,,,137,,,,18,81
File,"MatcherApplicationStrategyTest.java",,,,256,,,,22,161
File,"MatcherGenericTypeExtractor.java",,,,25,,,,1,9
File,"MatcherGenericTypeExtractorTest.java",,,,135,,,,26,102
File,"MatcherToString.java",,,,43,,,,4,20
File,"MatcherToStringTest.java",,,,42,,,,5,31
File,"Matchers.java",,,,13,,,,0,4
File,"MatchersBinder.java",,,,43,,,,5,30
File,"MatchersMixedWithRawArgumentsTest.java",,,,45,,,,1,19
File,"MatchersPrinter.java",,,,41,,,,5,31
File,"MatchersPrinterTest.java",,,,65,,,,6,42
File,"MatchersTest.java",,,,615,,,,38,502
File,"MatchersToStringTest.java",,,,120,,,,19,93
File,"Matches.java",,,,31,,,,4,19
File,"MethodInvocationReport.java",,,,43,,,,0,9
File,"MethodsImpl.java",,,,459,,,,112,336
File,"MismatchReportingTestListener.java",,,,41,,,,4,23
File,"MissingInvocationChecker.java",,,,61,,,,7,42
File,"MissingInvocationCheckerTest.java",,,,82,,,,6,59
File,"MissingInvocationInOrderCheckerTest.java",,,,121,,,,8,84
File,"MissingMethodInvocationException.java",,,,17,,,,1,8
File,"Mock.java",,,,79,,,,0,18
File,"MockAccess.java",,,,12,,,,0,5
File,"MockAccessTest.java",,,,34,,,,2,20
File,"MockAnnotationProcessor.java",,,,43,,,,6,30
File,"MockAwareVerificationMode.java",,,,52,,,,8,39
File,"MockCandidateFilter.java",,,,18,,,,0,12
File,"MockCreationListener.java",,,,22,,,,0,5
File,"MockCreationSettings.java",,,,123,,,,0,33
File,"MockCreationValidator.java",,,,63,,,,14,49
File,"MockCreationValidatorTest.java",,,,67,,,,7,44
File,"MockFeatures.java",,,,32,,,,2,22
File,"MockHandler.java",,,,65,,,,0,12
File,"MockHandlerFactory.java",,,,20,,,,1,10
File,"MockHandlerFactoryTest.java",,,,62,,,,2,35
File,"MockHandlerImpl.java",,,,123,,,,8,78
File,"MockHandlerImplTest.java",,,,119,,,,9,88
File,"MockInjection.java",,,,97,,,,10,52
File,"MockInjectionStrategy.java",,,,91,,,,7,31
File,"MockInjectionTest.java",,,,104,,,,13,74
File,"MockInjectionUsingConstructorIssue421Test.java",,,,46,,,,4,29
File,"MockInjectionUsingConstructorTest.java",,,,220,,,,19,162
File,"MockInjectionUsingSetterOrPropertyTest.java",,,,177,,,,21,139
File,"MockMaker.java",,,,135,,,,0,23
File,"MockMethodAdvice.java",,,,332,,,,43,272
File,"MockMethodDispatcher.java",,,,35,,,,3,22
File,"MockMethodInterceptor.java",,,,136,,,,12,110
File,"MockName.java",,,,21,,,,0,5
File,"MockNameImpl.java",,,,49,,,,7,34
File,"MockNameImplTest.java",,,,42,,,,3,24
File,"MockReference.java",,,,16,,,,0,5
File,"MockScanner.java",,,,86,,,,10,47
File,"MockSettings.java",,,,336,,,,0,36
File,"MockSettingsImpl.java",,,,265,,,,44,215
File,"MockSettingsImplTest.java",,,,166,,,,17,110
File,"MockSettingsTest.java",,,,29,,,,1,17
File,"MockStrongReference.java",,,,32,,,,4,21
File,"MockUtil.java",,,,100,,,,15,68
File,"MockUtilTest.java",,,,94,,,,9,70
File,"MockWeakReference.java",,,,44,,,,4,27
File,"MockWeakReferenceTest.java",,,,27,,,,2,17
File,"MockingDetails.java",,,,134,,,,0,18
File,"MockingMultipleInterfacesTest.java",,,,112,,,,12,79
File,"MockingPackageProtectedTest.java",,,,26,,,,1,15
File,"MockingProgress.java",,,,58,,,,0,27
File,"MockingProgressImpl.java",,,,191,,,,31,135
File,"MockingProgressImplTest.java",,,,56,,,,5,36
File,"Mockito.java",,,,3064,,,,40,213
File,"MockitoAnnotations.java",,,,71,,,,2,14
File,"MockitoAssertionError.java",,,,53,,,,3,20
File,"MockitoAssertionErrorTest.java",,,,36,,,,4,25
File,"MockitoConfiguration.java",,,,67,,,,10,44
File,"MockitoConfigurationException.java",,,,20,,,,2,11
File,"MockitoCore.java",,,,219,,,,35,186
File,"MockitoDebugger.java",,,,20,,,,0,6
File,"MockitoDebuggerImpl.java",,,,61,,,,7,44
File,"MockitoException.java",,,,50,,,,4,22
File,"MockitoExceptionTest.java",,,,29,,,,3,19
File,"MockitoExtension.java",,,,225,,,,13,84
File,"MockitoFramework.java",,,,95,,,,0,17
File,"MockitoHamcrest.java",,,,180,,,,10,49
File,"MockitoHint.java",,,,79,,,,0,5
File,"MockitoInitializationException.java",,,,19,,,,2,10
File,"MockitoJUnit.java",,,,47,,,,2,15
File,"MockitoJUnitRuleTest.java",,,,44,,,,2,30
File,"MockitoJUnitRunner.java",,,,175,,,,8,53
File,"MockitoJUnitRunner.java",,,,66,,,,6,38
File,"MockitoListener.java",,,,12,,,,0,3
File,"MockitoLogger.java",,,,11,,,,0,4
File,"MockitoLoggerAdapter.java",,,,22,,,,2,13
File,"MockitoMethod.java",,,,22,,,,0,10
File,"MockitoMethodProxy.java",,,,10,,,,0,4
File,"MockitoPlugins.java",,,,44,,,,0,7
File,"MockitoPluginsTest.java",,,,45,,,,2,34
File,"MockitoRule.java",,,,151,,,,0,15
File,"MockitoRunnerBreaksWhenNoTestMethodsTest.java",,,,55,,,,7,38
File,"MockitoSerializationIssue.java",,,,43,,,,3,19
File,"MockitoSerializationIssueTest.java",,,,42,,,,2,21
File,"MockitoSession.java",,,,145,,,,0,19
File,"MockitoSessionBuilder.java",,,,139,,,,0,21
File,"MockitoSessionLogger.java",,,,30,,,,0,8
File,"MockitoSessionLoggerAdapter.java",,,,22,,,,2,13
File,"MockitoSessionTest.java",,,,224,,,,24,145
File,"MockitoSettings.java",,,,26,,,,0,10
File,"MockitoStubbedCallInAnswerTest.java",,,,107,,,,9,72
File,"MockitoTest.java",,,,65,,,,7,45
File,"MockitoTestListener.java",,,,16,,,,0,5
File,"MocksCreationTest.java",,,,105,,,,9,67
File,"MocksSerializationForAnnotationTest.java",,,,342,,,,26,222
File,"MocksSerializationTest.java",,,,401,,,,31,261
File,"ModellingDescriptiveMessagesTest.java",,,,207,,,,26,160
File,"ModellingVerboseMockitoTest.java",,,,57,,,,3,37
File,"MoreMatchersTest.java",,,,126,,,,11,85
File,"MoreThanAllowedActualInvocations.java",,,,20,,,,1,7
File,"MultipleInOrdersTest.java",,,,38,,,,1,25
File,"MultithreadedStubbingHalfManualTest.java",,,,98,,,,11,61
File,"MutableStrictJUnitRuleTest.java",,,,75,,,,6,49
File,"MyDeprecatedInstantiatorProvider.java",,,,34,,,,3,24
File,"MyInstantiatorProvider.java",,,,17,,,,1,11
File,"MyInstantiatorProvider2.java",,,,22,,,,2,15
File,"MyMockMaker.java",,,,34,,,,5,23
File,"MyPluginSwitch.java",,,,20,,,,1,11
File,"MyStackTraceCleanerProvider.java",,,,28,,,,3,17
File,"NPEOnAnyClassMatcherAutounboxTest.java",,,,26,,,,1,15
File,"NPEWhenMockingThrowablesTest.java",,,,34,,,,2,22
File,"NPEWithCertainMatchersTest.java",,,,67,,,,7,46
File,"NameBasedCandidateFilter.java",,,,73,,,,11,50
File,"NegativeDurationTest.java",,,,30,,,,2,22
File,"NeverWantedButInvoked.java",,,,17,,,,1,8
File,"NewMatchersTest.java",,,,79,,,,6,54
File,"NewMockito.java",,,,17,,,,1,9
File,"NoExtendsTest.java",,,,25,,,,1,15
File,"NoInteractionsWanted.java",,,,20,,,,1,8
File,"NoJUnitDependenciesTest.java",,,,58,,,,4,43
File,"NoMoreInteractions.java",,,,44,,,,5,31
File,"NoMoreInteractionsTest.java",,,,121,,,,10,82
File,"NoMoreInteractionsVerificationTest.java",,,,134,,,,15,101
File,"NoOpTestListener.java",,,,14,,,,2,6
File,"Not.java",,,,28,,,,3,16
File,"NotAMockException.java",,,,17,,,,1,8
File,"NotExtensible.java",,,,30,,,,0,8
File,"NotNull.java",,,,26,,,,3,14
File,"NotifiedMethodInvocationReport.java",,,,86,,,,15,49
File,"Null.java",,,,26,,,,3,14
File,"NullInsteadOfMockException.java",,,,17,,,,1,8
File,"NullResultGuardian.java",,,,47,,,,5,29
File,"NumberOfInvocationsChecker.java",,,,81,,,,11,64
File,"NumberOfInvocationsCheckerTest.java",,,,181,,,,14,137
File,"NumberOfInvocationsInOrderCheckerTest.java",,,,227,,,,19,171
File,"ObjectMethodsGuru.java",,,,29,,,,3,20
File,"ObjectMethodsGuruTest.java",,,,48,,,,2,33
File,"ObjectsSerializationTest.java",,,,46,,,,2,25
File,"ObjenesisInstantiator.java",,,,21,,,,1,10
File,"OngoingInjector.java",,,,31,,,,1,9
File,"OngoingStubbing.java",,,,238,,,,0,15
File,"OngoingStubbingImpl.java",,,,56,,,,7,37
File,"Only.java",,,,40,,,,4,30
File,"OnlyTest.java",,,,75,,,,7,49
File,"OnlyVerificationTest.java",,,,86,,,,11,67
File,"Or.java",,,,29,,,,3,18
File,"OrdinaryVerificationPrintsAllInteractionsTest.java",,,,77,,,,9,57
File,"OverloadingPuzzleTest.java",,,,45,,,,4,32
File,"PackageProtected.java",,,,9,,,,0,3
File,"ParallelSerializationTest.java",,,,83,,,,17,58
File,"ParameterizedConstructorInstantiatorTest.java",,,,151,,,,17,118
File,"ParentTestMockInjectionTest.java",,,,71,,,,6,50
File,"PartialMockingWithSpiesTest.java",,,,148,,,,18,103
File,"Platform.java",,,,108,,,,13,89
File,"PlatformTest.java",,,,139,,,,6,65
File,"PlaygroundTest.java",,,,104,,,,6,30
File,"PlaygroundWithDemoOfUnclonedParametersProblemTest.java",,,,183,,,,25,129
File,"PluginFileReader.java",,,,30,,,,5,21
File,"PluginFileReaderTest.java",,,,47,,,,3,32
File,"PluginFinder.java",,,,45,,,,6,33
File,"PluginFinderTest.java",,,,118,,,,9,71
File,"PluginInitializer.java",,,,58,,,,7,43
File,"PluginLoader.java",,,,79,,,,10,48
File,"PluginLoaderTest.java",,,,90,,,,5,60
File,"PluginRegistry.java",,,,78,,,,6,39
File,"PluginStackTraceFilteringTest.java",,,,69,,,,8,54
File,"PluginSwitch.java",,,,56,,,,0,6
File,"PluginSwitchTest.java",,,,43,,,,3,29
File,"PluginTest.java",,,,20,,,,1,11
File,"Plugins.java",,,,64,,,,5,24
File,"Pluralizer.java",,,,20,,,,4,13
File,"PluralizerTest.java",,,,28,,,,2,19
File,"PointingStackTraceToActualInvocationChunkInOrderTest.java",,,,106,,,,13,86
File,"PointingStackTraceToActualInvocationInOrderTest.java",,,,126,,,,17,102
File,"PointingStackTraceToActualInvocationTest.java",,,,69,,,,9,55
File,"PotentialStubbingProblem.java",,,,70,,,,1,9
File,"Primitives.java",,,,94,,,,6,54
File,"PrimitivesTest.java",,,,89,,,,6,76
File,"PrintSettings.java",,,,64,,,,9,48
File,"PrintingVerboseTypesWithArgumentsTest.java",,,,145,,,,16,104
File,"PropertyAndSetterInjection.java",,,,138,,,,11,81
File,"PublicClass.java",,,,10,,,,0,4
File,"PublicMethodInParentWithNonPublicTypeInSignatureTest.java",,,,26,,,,2,15
File,"PublicParentClass.java",,,,10,,,,1,5
File,"RealMethod.java",,,,73,,,,10,50
File,"RecursionTest.java",,,,21,,,,1,12
File,"RedundantListenerException.java",,,,25,,,,1,8
File,"ReflectionEquals.java",,,,29,,,,3,17
File,"ReflectionMatchersTest.java",,,,101,,,,11,79
File,"RegisteredInvocations.java",,,,25,,,,0,10
File,"RelaxedVerificationInOrderTest.java",,,,258,,,,37,209
File,"ReplacingObjectMethodsTest.java",,,,67,,,,6,48
File,"Reporter.java",,,,921,,,,99,804
File,"ReporterTest.java",,,,85,,,,10,65
File,"ResetInvocationsTest.java",,,,56,,,,4,38
File,"ResetTest.java",,,,119,,,,13,94
File,"RestrictedObjectMethodsTest.java",,,,65,,,,6,41
File,"ReturningDefaultValuesTest.java",,,,89,,,,8,68
File,"Returns.java",,,,61,,,,10,43
File,"ReturnsArgumentAt.java",,,,153,,,,20,92
File,"ReturnsArgumentAtTest.java",,,,205,,,,21,182
File,"ReturnsDeepStubs.java",,,,173,,,,19,104
File,"ReturnsElementsOf.java",,,,50,,,,4,22
File,"ReturnsEmptyValues.java",,,,133,,,,30,81
File,"ReturnsEmptyValuesTest.java",,,,174,,,,17,117
File,"ReturnsGenericDeepStubsTest.java",,,,113,,,,8,84
File,"ReturnsMocks.java",,,,36,,,,4,24
File,"ReturnsMocksTest.java",,,,76,,,,6,58
File,"ReturnsMoreEmptyValues.java",,,,74,,,,5,27
File,"ReturnsMoreEmptyValuesTest.java",,,,28,,,,2,18
File,"ReturnsSmartNulls.java",,,,74,,,,6,41
File,"ReturnsSmartNullsTest.java",,,,88,,,,7,66
File,"ReturnsTest.java",,,,51,,,,6,39
File,"RuleTestWithFactoryMethodTest.java",,,,47,,,,2,31
File,"RuleTestWithParameterConstructorTest.java",,,,47,,,,2,31
File,"RunnerFactory.java",,,,92,,,,10,60
File,"RunnerProvider.java",,,,34,,,,5,25
File,"RunnerProviderTest.java",,,,25,,,,1,14
File,"SafeJUnitRule.java",,,,106,,,,15,64
File,"SafeJUnitRuleTest.java",,,,140,,,,21,100
File,"Same.java",,,,28,,,,3,16
File,"ScenarioPrinter.java",,,,32,,,,4,22
File,"ScenarioPrinterTest.java",,,,48,,,,2,27
File,"SelectedMocksInOrderVerificationTest.java",,,,188,,,,23,145
File,"SequenceNumber.java",,,,14,,,,1,7
File,"SerializableMethod.java",,,,117,,,,26,97
File,"SerializableMethodTest.java",,,,75,,,,9,53
File,"SerializableMode.java",,,,30,,,,2,9
File,"Sets.java",,,,27,,,,4,18
File,"ShouldAllowInlineMockCreationTest.java",,,,29,,,,1,17
File,"ShouldMocksCompareToBeConsistentWithEqualsTest.java",,,,73,,,,4,41
File,"ShouldNotDeadlockAnswerExecutionTest.java",,,,118,,,,9,65
File,"ShouldNotTryToInjectInFinalOrStaticFieldsTest.java",,,,42,,,,2,26
File,"ShouldOnlyModeAllowCapturingArgumentsTest.java",,,,35,,,,1,19
File,"SilentRunnerTest.java",,,,134,,,,11,100
File,"SimpleArgumentResolverTest.java",,,,62,,,,4,41
