Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
wildfly-16.0.0.Final,org.jboss.as.jacorb,TransformUtilsTestCase,TransformUtilsTestCase,20,1,0
wildfly-16.0.0.Final,org.jboss.as.jacorb,TransformUtilsTestCase,TransformUtilsTestCase,8,1,0
wildfly-16.0.0.Final,org.jboss.as.jacorb,TransformUtilsTestCase,TransformUtilsTestCase,6,1,0
wildfly-16.0.0.Final,org.jboss.as.jacorb,TransformUtilsTestCase,TransformUtilsTestCase,6,1,0
wildfly-16.0.0.Final,org.jboss.as.jacorb,TransformUtilsTestCase,TransformUtilsTestCase,6,1,0
wildfly-16.0.0.Final,org.jboss.as.jacorb.logging,JacORBLogger,JacORBLogger,0,1,2
wildfly-16.0.0.Final,org.jboss.as.jacorb.logging,JacORBLogger,JacORBLogger,0,1,2
wildfly-16.0.0.Final,org.jboss.as.jacorb.logging,JacORBLogger,JacORBLogger,0,1,1
wildfly-16.0.0.Final,org.jboss.as.jacorb.logging,JacORBLogger,JacORBLogger,0,1,0
wildfly-16.0.0.Final,org.jboss.as.jacorb.logging,JacORBLogger,JacORBLogger,0,1,1
wildfly-16.0.0.Final,org.jboss.as.jacorb.logging,JacORBLogger,JacORBLogger,0,1,0
wildfly-16.0.0.Final,org.jboss.as.jacorb.logging,JacORBLogger,JacORBLogger,0,1,1
wildfly-16.0.0.Final,org.jboss.as.jaxr.extension,JAXRConstants,JAXRConstants,3,1,1
wildfly-16.0.0.Final,org.jboss.as.jaxr.extension,JAXRConstants,JAXRConstants,3,1,0
wildfly-16.0.0.Final,org.jboss.as.jaxr.extension,JAXRConstants,JAXRConstants,4,1,1
wildfly-16.0.0.Final,org.jboss.as.jaxr.extension,JAXRConstants,JAXRConstants,3,1,1
wildfly-16.0.0.Final,org.jboss.as.jaxr.extension,JAXRConstants,JAXRConstants,3,1,0
wildfly-16.0.0.Final,org.jboss.as.jaxr.extension,JAXRConstants,JAXRConstants,4,1,1
