Project Name,Package Name,Type Name,Method Name,Code Smell
ant-rel-1.5.2,org.apache.tools.ant,IncludeTest,testParseErrorInIncluded,Long Statement
ant-rel-1.5.2,org.apache.tools.ant,IncludeTest,testTaskErrorInIncluded,Long Statement
ant-rel-1.5.2,org.apache.tools.ant,IncludeTest,testTaskErrorInIncluded,Long Statement
ant-rel-1.5.2,org.apache.tools.ant,IntrospectionHelperTest,testAddText,Empty catch clause
ant-rel-1.5.2,org.apache.tools.ant,IntrospectionHelperTest,testElementCreators,Empty catch clause
ant-rel-1.5.2,org.apache.tools.ant,IntrospectionHelperTest,testElementCreators,Empty catch clause
ant-rel-1.5.2,org.apache.tools.ant,IntrospectionHelperTest,testElementCreators,Empty catch clause
ant-rel-1.5.2,org.apache.tools.ant,IntrospectionHelperTest,testElementCreators,Empty catch clause
ant-rel-1.5.2,org.apache.tools.ant,IntrospectionHelperTest,testElementCreators,Empty catch clause
ant-rel-1.5.2,org.apache.tools.ant,IntrospectionHelperTest,testElementCreators,Empty catch clause
ant-rel-1.5.2,org.apache.tools.ant,IntrospectionHelperTest,testElementCreators,Empty catch clause
ant-rel-1.5.2,org.apache.tools.ant,IntrospectionHelperTest,testElementCreators,Empty catch clause
ant-rel-1.5.2,org.apache.tools.ant,IntrospectionHelperTest,testElementCreators,Empty catch clause
ant-rel-1.5.2,org.apache.tools.ant,IntrospectionHelperTest,testElementCreators,Empty catch clause
ant-rel-1.5.2,org.apache.tools.ant,IntrospectionHelperTest,testElementCreators,Empty catch clause
ant-rel-1.5.2,org.apache.tools.ant,IntrospectionHelperTest,testAttributeSetters,Empty catch clause
ant-rel-1.5.2,org.apache.tools.ant,IntrospectionHelperTest,testAttributeSetters,Empty catch clause
ant-rel-1.5.2,org.apache.tools.ant,IntrospectionHelperTest,testAttributeSetters,Empty catch clause
ant-rel-1.5.2,org.apache.tools.ant,IntrospectionHelperTest,testAttributeSetters,Empty catch clause
ant-rel-1.5.2,org.apache.tools.ant,IntrospectionHelperTest,testAttributeSetters,Empty catch clause
ant-rel-1.5.2,org.apache.tools.ant,IntrospectionHelperTest,testAttributeSetters,Empty catch clause
ant-rel-1.5.2,org.apache.tools.ant,IntrospectionHelperTest,testAttributeSetters,Long Method
ant-rel-1.5.2,org.apache.tools.ant,IntrospectionHelperTest,setEight,Magic Number
ant-rel-1.5.2,org.apache.tools.ant,IntrospectionHelperTest,setNine,Magic Number
ant-rel-1.5.2,org.apache.tools.ant,IntrospectionHelperTest,setSeventeen,Magic Number
ant-rel-1.5.2,org.apache.tools.ant,IntrospectionHelperTest,setEightteen,Magic Number
ant-rel-1.5.2,org.apache.tools.ant,IntrospectionHelperTest,setNineteen,Magic Number
ant-rel-1.5.2,org.apache.tools.ant,IntrospectionHelperTest,setNineteen,Magic Number
ant-rel-1.5.2,org.apache.tools.ant,ProjectTest,testAddTaskDefinition,Long Statement
ant-rel-1.5.2,org.apache.tools.ant,ProjectTest,testAddTaskDefinition,Long Statement
ant-rel-1.5.2,org.apache.tools.ant,ProjectTest,testAddTaskDefinition,Long Statement
ant-rel-1.5.2,org.apache.tools.ant.taskdefs,Ant,init,Long Statement
ant-rel-1.5.2,org.apache.tools.ant.taskdefs,Ant,execute,Complex Conditional
ant-rel-1.5.2,org.apache.tools.ant.taskdefs,Ant,execute,Long Statement
ant-rel-1.5.2,org.apache.tools.ant.taskdefs,Ant,addReferences,Complex Method
ant-rel-1.5.2,org.apache.tools.ant.taskdefs,Ant,copyReference,Empty catch clause
ant-rel-1.5.2,org.apache.tools.ant.taskdefs,Ant,copyReference,Empty catch clause
ant-rel-1.5.2,org.apache.tools.ant.taskdefs,Antjar,zipFile,Complex Conditional
ant-rel-1.5.2,org.apache.tools.ant.taskdefs,Antjar,zipFile,Long Statement
ant-rel-1.5.2,org.apache.tools.ant.taskdefs,Antlib,findNextDescriptor,Empty catch clause
ant-rel-1.5.2,org.apache.tools.ant.taskdefs,Antlib,loadDefinitions,Complex Method
ant-rel-1.5.2,org.apache.tools.ant.taskdefs,Antlib,evaluateDescriptor,Empty catch clause
ant-rel-1.5.2,org.apache.tools.ant.taskdefs,Antlib,startElement,Complex Method
ant-rel-1.5.2,org.apache.tools.ant.taskdefs,Antlib,startElement,Missing default
ant-rel-1.5.2,org.apache.tools.ant.taskdefs,DescriptorEnumeration,findNextDescriptor,Empty catch clause
ant-rel-1.5.2,org.apache.tools.ant.taskdefs,AntLibraryHandler,startElement,Complex Method
ant-rel-1.5.2,org.apache.tools.ant.taskdefs,AntLibraryHandler,startElement,Missing default
ant-rel-1.5.2,org.apache.tools.ant.taskdefs,AbstractCvsTask,runCommand,Complex Method
ant-rel-1.5.2,org.apache.tools.ant.taskdefs,AbstractCvsTask,runCommand,Empty catch clause
ant-rel-1.5.2,org.apache.tools.ant.taskdefs,AbstractCvsTask,runCommand,Empty catch clause
ant-rel-1.5.2,org.apache.tools.ant.taskdefs,AbstractCvsTask,runCommand,Long Method
ant-rel-1.5.2,org.apache.tools.ant.taskdefs,AbstractCvsTask,runCommand,Long Statement
ant-rel-1.5.2,org.apache.tools.ant.taskdefs,AbstractCvsTask,runCommand,Long Statement
ant-rel-1.5.2,org.apache.tools.ant.taskdefs,AbstractCvsTask,configureCommandline,Magic Number
ant-rel-1.5.2,org.apache.tools.ant.taskdefs,Ant,reinit,Complex Method
ant-rel-1.5.2,org.apache.tools.ant.taskdefs,Ant,initializeProject,Complex Method
ant-rel-1.5.2,org.apache.tools.ant.taskdefs,Ant,execute,Complex Conditional
ant-rel-1.5.2,org.apache.tools.ant.taskdefs,Ant,execute,Complex Method
ant-rel-1.5.2,org.apache.tools.ant.taskdefs,Ant,execute,Long Statement
ant-rel-1.5.2,org.apache.tools.ant.taskdefs,Ant,execute,Long Statement
ant-rel-1.5.2,org.apache.tools.ant.taskdefs,Ant,addReferences,Complex Method
ant-rel-1.5.2,org.apache.tools.ant.taskdefs,Ant,copyReference,Empty catch clause
ant-rel-1.5.2,org.apache.tools.ant.taskdefs,Ant,copyReference,Empty catch clause
ant-rel-1.5.2,org.apache.tools.ant.taskdefs,AntStructure,isNmtoken,Complex Conditional
ant-rel-1.5.2,org.apache.tools.ant.taskdefs,Available,execute,Long Statement
ant-rel-1.5.2,org.apache.tools.ant.taskdefs,Available,eval,Complex Conditional
ant-rel-1.5.2,org.apache.tools.ant.taskdefs,Available,eval,Complex Method
