Kind,Name,CountClassCoupled,CountLineCode,Cyclomatic,SumCyclomatic,MaxInheritanceTree,PercentLackOfCohesion
Public Method,"org.apache.tools.ant.taskdefs.Length.FileMode.getValues",,3,1,1,,
Private Abstract Class,"org.apache.tools.ant.taskdefs.Length.Handler",2,13,,3,1,0
Constructor,"org.apache.tools.ant.taskdefs.Length.Handler.Handler",,3,1,1,,
Method,"org.apache.tools.ant.taskdefs.Length.Handler.complete",,3,1,1,,
Protected Method,"org.apache.tools.ant.taskdefs.Length.Handler.getPs",,3,1,1,,
Protected Abstract Method,"org.apache.tools.ant.taskdefs.Length.Handler.handle",,1,0,0,,
Public Static Class,"org.apache.tools.ant.taskdefs.Length.When",0,2,,0,3,0
Public Method,"org.apache.tools.ant.taskdefs.Length.add",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.Length.add",,7,3,3,,
Public Method,"org.apache.tools.ant.taskdefs.Length.eval",,15,3,3,,
Public Method,"org.apache.tools.ant.taskdefs.Length.execute",,19,5,5,,
Private Static Method,"org.apache.tools.ant.taskdefs.Length.getLength",,3,2,2,,
Public Method,"org.apache.tools.ant.taskdefs.Length.getTrim",,3,1,1,,
Private Method,"org.apache.tools.ant.taskdefs.Length.handleResources",,12,4,4,,
Public Method,"org.apache.tools.ant.taskdefs.Length.setFile",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.Length.setLength",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.Length.setMode",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.Length.setProperty",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.Length.setResource",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.Length.setString",,4,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.Length.setTrim",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.Length.setWhen",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.Length.setWhen",,3,1,1,,
Private Method,"org.apache.tools.ant.taskdefs.Length.validate",,25,7,7,,
Public Class,"org.apache.tools.ant.taskdefs.LoadFile",1,5,,1,4,0
Public Method,"org.apache.tools.ant.taskdefs.LoadFile.setSrcFile",,3,1,1,,
Public Class,"org.apache.tools.ant.taskdefs.LoadFileTest",3,67,,12,1,45
Public Method,"org.apache.tools.ant.taskdefs.LoadFileTest.setUp",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.LoadFileTest.tearDown",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.LoadFileTest.testEvalProps",,5,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.LoadFileTest.testFailOnError",,4,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.LoadFileTest.testFilterChain",,5,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.LoadFileTest.testLoadAFile",,5,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.LoadFileTest.testLoadAFileEnc",,4,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.LoadFileTest.testNoPropertyDefined",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.LoadFileTest.testNoSourcefileDefined",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.LoadFileTest.testNoSourcefilefound",,5,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.LoadFileTest.testOneLine",,4,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.LoadFileTest.testStripJavaComments",,5,1,1,,
Public Class,"org.apache.tools.ant.taskdefs.LoadProperties",14,91,,24,3,83
Public Method,"org.apache.tools.ant.taskdefs.LoadProperties.addConfigured",,10,3,3,,
Public Method,"org.apache.tools.ant.taskdefs.LoadProperties.addFilterChain",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.LoadProperties.createClasspath",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.LoadProperties.execute",,34,8,8,,
Public Method,"org.apache.tools.ant.taskdefs.LoadProperties.getClasspath",,3,1,1,,
Private Method,"org.apache.tools.ant.taskdefs.LoadProperties.getRequiredJavaResource",,9,3,3,,
Public Method,"org.apache.tools.ant.taskdefs.LoadProperties.setClasspath",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.LoadProperties.setClasspathRef",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.LoadProperties.setEncoding",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.LoadProperties.setPrefix",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.LoadProperties.setPrefixValues",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.LoadProperties.setResource",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.LoadProperties.setSrcFile",,3,1,1,,
Public Class,"org.apache.tools.ant.taskdefs.LoadResource",7,99,,28,3,69
Public Method,"org.apache.tools.ant.taskdefs.LoadResource.addConfigured",,7,2,2,,
Public Method,"org.apache.tools.ant.taskdefs.LoadResource.addFilterChain",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.LoadResource.execute",,65,18,20,,
Lambda Method,"org.apache.tools.ant.taskdefs.LoadResource.execute.(lambda_expr_1)",,5,2,2,,
Public Method,"org.apache.tools.ant.taskdefs.LoadResource.setEncoding",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.LoadResource.setFailonerror",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.LoadResource.setProperty",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.LoadResource.setQuiet",,6,2,2,,
Public Class,"org.apache.tools.ant.taskdefs.Local",2,12,,3,3,0
Public Method,"org.apache.tools.ant.taskdefs.Local.execute",,6,2,2,,
Public Method,"org.apache.tools.ant.taskdefs.Local.setName",,3,1,1,,
Public Class,"org.apache.tools.ant.taskdefs.LogOutputStream",3,30,,8,3,64
Public Constructor,"org.apache.tools.ant.taskdefs.LogOutputStream.LogOutputStream",,3,1,1,,
Public Constructor,"org.apache.tools.ant.taskdefs.LogOutputStream.LogOutputStream",,3,1,1,,
Public Constructor,"org.apache.tools.ant.taskdefs.LogOutputStream.LogOutputStream",,4,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.LogOutputStream.getMessageLevel",,3,1,1,,
Protected Method,"org.apache.tools.ant.taskdefs.LogOutputStream.processBuffer",,7,2,2,,
Protected Method,"org.apache.tools.ant.taskdefs.LogOutputStream.processLine",,3,1,1,,
Protected Method,"org.apache.tools.ant.taskdefs.LogOutputStream.processLine",,3,1,1,,
Public Class,"org.apache.tools.ant.taskdefs.LogStreamHandler",4,15,,3,2,0
Public Constructor,"org.apache.tools.ant.taskdefs.LogStreamHandler.LogStreamHandler",,3,1,1,,
Public Constructor,"org.apache.tools.ant.taskdefs.LogStreamHandler.LogStreamHandler",,4,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.LogStreamHandler.stop",,5,1,1,,
Public Class,"org.apache.tools.ant.taskdefs.MacroDef",14,405,,46,4,83
Public Static Class,"org.apache.tools.ant.taskdefs.MacroDef.Attribute",2,57,,17,1,70
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.Attribute.equals",,18,7,7,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.Attribute.getDefault",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.Attribute.getDescription",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.Attribute.getName",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.Attribute.hashCode",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.Attribute.isDoubleExpanding",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.Attribute.setDefault",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.Attribute.setDescription",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.Attribute.setDoubleExpanding",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.Attribute.setName",,7,2,2,,
Private Static Class,"org.apache.tools.ant.taskdefs.MacroDef.MyAntTypeDefinition",3,32,,7,2,0
Public Constructor,"org.apache.tools.ant.taskdefs.MacroDef.MyAntTypeDefinition.MyAntTypeDefinition",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.MyAntTypeDefinition.create",,8,2,2,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.MyAntTypeDefinition.sameDefinition",,7,2,2,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.MyAntTypeDefinition.similarDefinition",,8,2,2,,
Public Static Class,"org.apache.tools.ant.taskdefs.MacroDef.NestedSequential",2,24,,6,1,0
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.NestedSequential.addTask",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.NestedSequential.getNested",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.NestedSequential.similar",,14,4,4,,
Public Static Class,"org.apache.tools.ant.taskdefs.MacroDef.TemplateElement",2,53,,16,1,65
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.TemplateElement.equals",,13,4,4,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.TemplateElement.getDescription",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.TemplateElement.getName",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.TemplateElement.hashCode",,4,3,3,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.TemplateElement.isImplicit",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.TemplateElement.isOptional",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.TemplateElement.setDescription",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.TemplateElement.setImplicit",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.TemplateElement.setName",,7,2,2,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.TemplateElement.setOptional",,3,1,1,,
Public Static Class,"org.apache.tools.ant.taskdefs.MacroDef.Text",2,59,,15,1,75
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.Text.equals",,13,3,3,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.Text.getDefault",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.Text.getDescription",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.Text.getName",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.Text.getOptional",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.Text.getTrim",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.Text.hashCode",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.Text.setDefault",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.Text.setDescription",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.Text.setName",,7,2,2,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.Text.setOptional",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.Text.setTrim",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.addConfiguredAttribute",,19,5,5,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.addConfiguredElement",,17,4,4,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.addConfiguredText",,19,5,5,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.createSequential",,7,2,2,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.execute",,16,3,3,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.getAttributes",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.getBackTrace",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.getElements",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.getNestedTask",,15,2,2,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.getText",,3,1,1,,
Private Static Method,"org.apache.tools.ant.taskdefs.MacroDef.isValidName",,11,4,4,,
Public Static Method,"org.apache.tools.ant.taskdefs.MacroDef.isValidNameCharacter",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.sameDefinition",,3,1,1,,
Private Method,"org.apache.tools.ant.taskdefs.MacroDef.sameOrSimilar",,38,12,12,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.setBackTrace",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.setName",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDef.similar",,3,1,1,,
Public Class,"org.apache.tools.ant.taskdefs.MacroDefTest",2,125,,24,1,41
Public Method,"org.apache.tools.ant.taskdefs.MacroDefTest.setUp",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDefTest.testAttributeDescription",,4,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDefTest.testBackTrace",,5,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDefTest.testBackTraceOff",,5,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDefTest.testDouble",,4,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDefTest.testDuplicateAttribute",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDefTest.testDuplicateElement",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDefTest.testDuplicateTextName",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDefTest.testDuplicateTextName2",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDefTest.testEscape",,4,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDefTest.testIgnoreCase",,4,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDefTest.testIgnoreElementCase",,4,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDefTest.testImplicit",,4,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDefTest.testImplicitExplicit",,5,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDefTest.testImplicitNotOptional",,5,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDefTest.testImplicitOptional",,4,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDefTest.testNested",,4,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDefTest.testOverrideDefault",,4,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDefTest.testSimple",,4,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDefTest.testText",,4,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDefTest.testTextElement",,4,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDefTest.testTextTrim",,4,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDefTest.testTopLevelText",,4,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroDefTest.testUri",,4,1,1,,
Public Class,"org.apache.tools.ant.taskdefs.MacroInstance",10,283,,59,3,80
Public Static Class,"org.apache.tools.ant.taskdefs.MacroInstance.Element",1,10,,2,1,0
Public Method,"org.apache.tools.ant.taskdefs.MacroInstance.Element.addTask",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroInstance.Element.getUnknownElements",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroInstance.addTask",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroInstance.addText",,3,1,1,,
Private Method,"org.apache.tools.ant.taskdefs.MacroInstance.copy",,78,15,15,,
Public Method,"org.apache.tools.ant.taskdefs.MacroInstance.createDynamicElement",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroInstance.execute",,64,15,15,,
Public Method,"org.apache.tools.ant.taskdefs.MacroInstance.getMacroDef",,3,1,1,,
Private Method,"org.apache.tools.ant.taskdefs.MacroInstance.getNsElements",,14,4,4,,
Private Method,"org.apache.tools.ant.taskdefs.MacroInstance.macroSubs",,65,14,14,,
Private Method,"org.apache.tools.ant.taskdefs.MacroInstance.processTasks",,17,5,5,,
Public Method,"org.apache.tools.ant.taskdefs.MacroInstance.setDynamicAttribute",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MacroInstance.setMacroDef",,3,1,1,,
Public Class,"org.apache.tools.ant.taskdefs.MakeUrl",7,120,,28,3,81
Public Method,"org.apache.tools.ant.taskdefs.MakeUrl.addFileSet",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MakeUrl.addPath",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MakeUrl.execute",,27,6,6,,
Private Method,"org.apache.tools.ant.taskdefs.MakeUrl.filesetsToURL",,20,4,4,,
Private Method,"org.apache.tools.ant.taskdefs.MakeUrl.pathsToURL",,19,4,4,,
Public Method,"org.apache.tools.ant.taskdefs.MakeUrl.setFile",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MakeUrl.setProperty",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MakeUrl.setSeparator",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MakeUrl.setValidate",,3,1,1,,
Private Method,"org.apache.tools.ant.taskdefs.MakeUrl.stripTrailingSeparator",,8,2,2,,
Private Method,"org.apache.tools.ant.taskdefs.MakeUrl.toURL",,3,1,1,,
Private Method,"org.apache.tools.ant.taskdefs.MakeUrl.validate",,8,3,3,,
Private Method,"org.apache.tools.ant.taskdefs.MakeUrl.validateFile",,5,2,2,,
Public Class,"org.apache.tools.ant.taskdefs.MakeUrlTest",0,69,,0,1,0
Public Static Class,"org.apache.tools.ant.taskdefs.MakeUrlTest.InvalidArgumentTest",2,29,,3,1,58
Public Method,"org.apache.tools.ant.taskdefs.MakeUrlTest.InvalidArgumentTest.setUp",,3,1,1,,
Public Static Method,"org.apache.tools.ant.taskdefs.MakeUrlTest.InvalidArgumentTest.targets",,8,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MakeUrlTest.InvalidArgumentTest.test",,5,1,1,,
Public Static Class,"org.apache.tools.ant.taskdefs.MakeUrlTest.ValidArgumentTest",2,36,,4,1,55
Public Method,"org.apache.tools.ant.taskdefs.MakeUrlTest.ValidArgumentTest.setUp",,3,1,1,,
Public Static Method,"org.apache.tools.ant.taskdefs.MakeUrlTest.ValidArgumentTest.targets",,11,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.MakeUrlTest.ValidArgumentTest.test",,11,2,2,,
Public Class,"org.apache.tools.ant.taskdefs.Manifest",5,530,,49,1,90
Public Static Class,"org.apache.tools.ant.taskdefs.Manifest.Attribute",2,121,,31,1,78
Public Constructor,"org.apache.tools.ant.taskdefs.Manifest.Attribute.Attribute",,2,1,1,,
Public Constructor,"org.apache.tools.ant.taskdefs.Manifest.Attribute.Attribute",,3,1,1,,
Public Constructor,"org.apache.tools.ant.taskdefs.Manifest.Attribute.Attribute",,4,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.Manifest.Attribute.addContinuation",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.Manifest.Attribute.addValue",,4,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.Manifest.Attribute.equals",,13,3,3,,
Public Method,"org.apache.tools.ant.taskdefs.Manifest.Attribute.getKey",,3,2,2,,
Public Method,"org.apache.tools.ant.taskdefs.Manifest.Attribute.getName",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.Manifest.Attribute.getValue",,4,2,2,,
Public Method,"org.apache.tools.ant.taskdefs.Manifest.Attribute.getValues",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.Manifest.Attribute.hashCode",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.Manifest.Attribute.parse",,9,2,2,,
Public Method,"org.apache.tools.ant.taskdefs.Manifest.Attribute.setName",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.Manifest.Attribute.setValue",,8,2,2,,
Public Method,"org.apache.tools.ant.taskdefs.Manifest.Attribute.write",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.Manifest.Attribute.write",,10,3,3,,
Private Method,"org.apache.tools.ant.taskdefs.Manifest.Attribute.writeValue",,34,7,7,,
Public Constructor,"org.apache.tools.ant.taskdefs.Manifest.Manifest",,3,1,1,,
Public Constructor,"org.apache.tools.ant.taskdefs.Manifest.Manifest",,33,6,6,,
Public Static Class,"org.apache.tools.ant.taskdefs.Manifest.Section",5,181,,45,1,70
Public Method,"org.apache.tools.ant.taskdefs.Manifest.Section.addAttributeAndCheck",,36,7,7,,
Public Method,"org.apache.tools.ant.taskdefs.Manifest.Section.addConfiguredAttribute",,8,2,2,,
Public Method,"org.apache.tools.ant.taskdefs.Manifest.Section.clone",,8,1,2,,
Lambda Method,"org.apache.tools.ant.taskdefs.Manifest.Section.clone.(lambda_expr_1)",,2,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.Manifest.Section.equals",,10,3,3,,
Public Method,"org.apache.tools.ant.taskdefs.Manifest.Section.getAttribute",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.Manifest.Section.getAttributeKeys",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.Manifest.Section.getAttributeValue",,4,2,2,,
Public Method,"org.apache.tools.ant.taskdefs.Manifest.Section.getName",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.Manifest.Section.getWarnings",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.Manifest.Section.hashCode",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.Manifest.Section.merge",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.Manifest.Section.merge",,34,8,8,,
Public Method,"org.apache.tools.ant.taskdefs.Manifest.Section.read",,28,7,7,,
Public Method,"org.apache.tools.ant.taskdefs.Manifest.Section.removeAttribute",,4,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.Manifest.Section.setName",,3,1,1,,
Private Method,"org.apache.tools.ant.taskdefs.Manifest.Section.storeAttribute",,6,2,2,,
Public Method,"org.apache.tools.ant.taskdefs.Manifest.Section.write",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.Manifest.Section.write",,11,3,3,,
Public Method,"org.apache.tools.ant.taskdefs.Manifest.addConfiguredAttribute",,11,3,3,,
Public Method,"org.apache.tools.ant.taskdefs.Manifest.addConfiguredSection",,8,2,2,,
Public Method,"org.apache.tools.ant.taskdefs.Manifest.equals",,17,6,6,,
Public Static Method,"org.apache.tools.ant.taskdefs.Manifest.getDefaultManifest",,32,6,6,,
Public Method,"org.apache.tools.ant.taskdefs.Manifest.getMainSection",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.Manifest.getManifestVersion",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.Manifest.getSection",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.Manifest.getSectionNames",,3,1,1,,
