Project Name,Package Name,Type Name,Method Name,Code Smell
ant1.1,org.apache.tools.ant.taskdefs.optional.ejb,EjbJar,execute,Long Statement
ant1.1,org.apache.tools.ant.taskdefs.optional.ejb,DescriptorHandler,startDocument,Magic Number
ant1.1,org.apache.tools.ant.taskdefs.optional.ejb,DescriptorHandler,characters,Complex Conditional
ant1.1,org.apache.tools.ant.taskdefs.optional.ejb,DescriptorHandler,characters,Long Statement
ant1.1,org.apache.tools.ant.taskdefs.optional.ejb,WLRun,execute,Complex Method
ant1.1,org.apache.tools.ant.taskdefs.optional.ejb,WLRun,execute,Long Statement
ant1.1,org.apache.tools.ant.taskdefs.optional,NetRexxC,setTrace,Complex Conditional
ant1.1,org.apache.tools.ant.taskdefs.optional,NetRexxC,setTrace,Long Statement
ant1.1,org.apache.tools.ant.taskdefs.optional,NetRexxC,doNetRexxCompile,Complex Method
ant1.1,org.apache.tools.ant.taskdefs.optional,RenameExtensions,execute,Complex Conditional
ant1.1,org.apache.tools.ant.taskdefs.optional.vss,MSVSS,setVsspath,Magic Number
ant1.1,org.apache.tools.tar,TarBuffer,writeRecord,Long Statement
ant1.1,org.apache.tools.tar,TarBuffer,writeRecord,Long Statement
ant1.1,org.apache.tools.tar,TarEntry,TarEntry,Magic Number
ant1.1,org.apache.tools.tar,TarEntry,TarEntry,Magic Number
ant1.1,org.apache.tools.tar,TarEntry,TarEntry,Magic Number
ant1.1,org.apache.tools.tar,TarEntry,TarEntry,Magic Number
ant1.1,org.apache.tools.tar,TarEntry,TarEntry,Magic Number
ant1.1,org.apache.tools.tar,TarEntry,TarEntry,Complex Conditional
ant1.1,org.apache.tools.tar,TarEntry,TarEntry,Complex Method
ant1.1,org.apache.tools.tar,TarEntry,TarEntry,Magic Number
ant1.1,org.apache.tools.tar,TarEntry,TarEntry,Magic Number
ant1.1,org.apache.tools.tar,TarEntry,TarEntry,Magic Number
ant1.1,org.apache.tools.tar,TarEntry,TarEntry,Magic Number
ant1.1,org.apache.tools.tar,TarEntry,TarEntry,Magic Number
ant1.1,org.apache.tools.tar,TarEntry,setModTime,Magic Number
ant1.1,org.apache.tools.tar,TarEntry,setModTime,Magic Number
ant1.1,org.apache.tools.tar,TarEntry,getModTime,Magic Number
ant1.1,org.apache.tools.tar,TarInputStream,skip,Magic Number
ant1.1,org.apache.tools.tar,TarInputStream,skip,Magic Number
ant1.1,org.apache.tools.tar,TarInputStream,getNextEntry,Complex Conditional
ant1.1,org.apache.tools.tar,TarInputStream,getNextEntry,Complex Method
ant1.1,org.apache.tools.tar,TarInputStream,getNextEntry,Long Statement
ant1.1,org.apache.tools.tar,TarInputStream,getNextEntry,Long Statement
ant1.1,org.apache.tools.tar,TarInputStream,getNextEntry,Long Statement
ant1.1,org.apache.tools.tar,TarInputStream,getNextEntry,Long Statement
ant1.1,org.apache.tools.tar,TarInputStream,getNextEntry,Magic Number
ant1.1,org.apache.tools.tar,TarInputStream,getNextEntry,Magic Number
ant1.1,org.apache.tools.tar,TarInputStream,getNextEntry,Magic Number
ant1.1,org.apache.tools.tar,TarInputStream,getNextEntry,Magic Number
ant1.1,org.apache.tools.tar,TarInputStream,getNextEntry,Magic Number
ant1.1,org.apache.tools.tar,TarInputStream,getNextEntry,Magic Number
ant1.1,org.apache.tools.tar,TarInputStream,getNextEntry,Magic Number
ant1.1,org.apache.tools.tar,TarInputStream,getNextEntry,Magic Number
ant1.1,org.apache.tools.tar,TarInputStream,getNextEntry,Magic Number
ant1.1,org.apache.tools.tar,TarInputStream,getNextEntry,Magic Number
ant1.1,org.apache.tools.tar,TarInputStream,getNextEntry,Magic Number
ant1.1,org.apache.tools.tar,TarInputStream,getNextEntry,Magic Number
ant1.1,org.apache.tools.tar,TarInputStream,getNextEntry,Magic Number
ant1.1,org.apache.tools.tar,TarInputStream,getNextEntry,Magic Number
ant1.1,org.apache.tools.tar,TarInputStream,getNextEntry,Magic Number
ant1.1,org.apache.tools.tar,TarInputStream,read,Complex Method
ant1.1,org.apache.tools.tar,TarInputStream,copyEntryContents,Magic Number
ant1.1,org.apache.tools.tar,TarInputStream,copyEntryContents,Magic Number
ant1.1,org.apache.tools.tar,TarOutputStream,closeEntry,Long Statement
ant1.1,org.apache.tools.tar,TarOutputStream,write,Long Statement
ant1.1,org.apache.tools.tar,TarUtils,parseOctal,Magic Number
ant1.1,org.apache.tools.tar,TarUtils,getOctalBytes,Magic Number
ant1.1,org.apache.tools.tar,TarUtils,getOctalBytes,Magic Number
ant1.1,org.apache.tools.tar,TarUtils,getCheckSumOctalBytes,Magic Number
ant1.1,org.apache.tools.tar,TarUtils,computeCheckSum,Magic Number
